Caught,Category,Subcategory,Aircraft,ICAO Code,Rarity,Observed Aircraft,"Paper
(0 XP)","Bronze
(15,000 XP)","Silver
(50,000 XP)","Gold
(100,000 XP)","Platinum
(350,000 XP)","Cyber
(750,000 XP)",Glow
FALSE,Propeller,Taildraggers,MONOCOUPE 90,MC90,16.39,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,MONTANA Coyote,MCOY,14.00,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,MORANE SAULNIER MS-315,MS31,15.96,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,MORANE-SAULNIER Alcyon,MS73,14.57,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,MORANE-SAULNIER MS-230,MS23,13.49,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,MORAVAN Akrobat,Z26,9.94,38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,MORAVAN Zlin Z-50,Z50,13.49,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,MRAZ M-1 Sokol,SOKL,12.56,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,MSW Votec 322,V322,12.39,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,MUDRY CAP-10,CP10,7.71,89,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,MUDRY CAP-21,CP21,11.24,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,MUDRY CAP-230,CP23,9.39,29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,MURPHY Moose,MR35,10.62,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,MURPHY Radical,RCAL,14.00,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,MURPHY Rebel,RBEL,9.04,62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,MURPHY SR-2500 Super Rebel,MR25,10.79,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,MURPHY Yukon,YUKN,12.76,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,MXR MX-2,MX2,10.13,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,MXR MXS,MXS,10.91,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,NATIONAL STEEL Lysander,LYSA,13.98,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,NEMESIS NXT,NXT,13.61,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,NEW CENTURY Radial Rocket,RARO,12.27,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,NICOLLIER HN-700 Menestrel 2,HN70,10.44,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,NORD NC-854,NC85,13.94,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,NORTH AMERICAN BT-9 Yale,YALE,14.00,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,NORTH AMERICAN P-51 Mustang,P51,8.41,103,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,NORTH AMERICAN T-6 Texan,T6,7.20,396,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,OBERLERCHNER JOB-15,JB15,11.09,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,PAPA 51 Thunder Mustang,TMUS,13.53,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,PAZMANY PL-4,PL4,15.61,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,PEGASE AERO Pegazair,PEGZ,14.01,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,PENA Capena,CPNA,13.23,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,PERCIVAL P-28 Proctor,PROC,13.59,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,PIEL CP-320 Super Emeraude,CP32,12.99,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,PIEL CP-60 Diamant,CP60,11.67,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,PIEL CP-750 Beryl,CP75,12.30,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,PIEL CP-90 Pinocchio 2,CP90,12.71,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,PIK PIK-15 Hinu,PK15,14.00,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,PIK PIK-25 Varttimarkka,PK25,12.93,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,PILATUS P-2,PP2,14.07,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,PILATUS PC-6 Porter,PC6P,12.29,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,PIPER J-2 Cub,J2,15.03,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,PIPER J-3 Cub,J3,7.16,282,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,PIPER J-4 Cub Coupe,J4,12.12,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,PIPER J-5 Cub Cruiser,J5,9.35,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,PIPER PA-11 Cub Special,PA11,9.38,45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,PIPER PA-12 Super Cruiser,PA12,7.33,261,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,PIPER PA-14 Family Cruiser,PA14,10.15,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,PIPER PA-15 Vagabond,PA15,11.44,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,PIPER PA-16 Clipper,PA16,8.94,57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,PIPER PA-17 Vagabond,PA17,10.64,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,PIPER PA-18 Super Cub,PA18,5.28,"1,437",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,PIPER PA-20 Pacer,PA20,9.03,56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,PIPER PA-25 Pawnee,PA25,6.84,110,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,PIPER PA-36 Pawnee Brave,PA36,10.77,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,PLAN Busard,MP20,12.75,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,PORTERFIELD CP-65 Collegiate,CP65,12.08,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,PROTECH PT-2 Sassy,SASY,11.15,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,PZL-OKECIE PZL-104 Wilga,PZ04,10.22,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,PZL-OKECIE PZL-104M Wilga 2000,PZ4M,11.00,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,PZL-OKECIE PZL-106A Kruk,PZ06,10.48,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,QUICKIE Q2,QIC2,10.78,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,R & B Bearhawk Patrol,BPAT,8.86,33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,RAND KR-2,KR2,10.54,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,RANS Courier,CRER,8.03,118,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,RANS S-10 Sakota,SAKO,11.92,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,RANS S-18 Stinger 2,STG2,13.37,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,RANS S-20 Raven,RS20,8.53,59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,RANS S-21 Outband,RS21,7.69,130,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,REARWIN Sportster,SPST,14.00,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,REPUBLIC P-47 Thunderbolt,P47,14.72,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,RYAN PT-20,RYST,12.72,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,RYAN PT-22 Recruit,PT22,11.21,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,SAI KZ-3,KZ3,11.55,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,SAI KZ-7 Learke,KZ7,11.55,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,SCHEIBE SF-23 Sperling,SF23,13.34,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,SEABIRD SB-7 Seeker,SB7,14.60,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,SILENCE Twister,TWST,10.61,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,SINDLINGER HH-1 Hawker Hurricane,HAHU,13.93,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,SIPA S-901,S900,13.41,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,SKYSTAR Kitfox Vixen,VIX,11.49,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,SLEPCEV SS-4 Storch,STOR,12.41,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,SLIPSTREAM Dragonfly,DFLY,13.36,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,SOKO J-20 Kraguj,KRAG,13.84,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,SONEX Onex,ONEX,11.06,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,SONEX Sonex,SONX,8.43,132,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,SONEX Waiex,WAIX,10.38,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,SONEX Xenos,XNOS,11.67,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,SPARTAN 7 Executive,SP7,11.38,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,SPORT PERFORMANCE Panther,PNTH,10.03,31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,STAUDACHER S-300,ST30,10.32,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,STAUDACHER S-600,ST60,12.53,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,STEPHENS Akro,AKRO,12.48,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,STEWART S-51D,S51D,13.33,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,STINSON 10 Voyager,S10,11.87,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,STINSON 108,S108,7.86,286,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,STINSON AT-19 Reliant,RELI,9.72,38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,STINSON L-5 Sentinel,L5,10.97,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,STITS SA-3 Playboy,SA3,15.61,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,STITS SA-7 Sky-Coupe,SA7,12.60,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,SUKHOI Su-26,SU26,11.30,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,SUKHOI Su-29,SU29,11.21,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,SUKHOI Su-31,SU31,12.56,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,SUPERMARINE AIRCRAFT Spitfire,SASP,12.70,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,SUPERMARINE Spitfire,SPIT,8.42,47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,TAYLORCRAFT 15 Tourist,TA15,12.64,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,TAYLORCRAFT Auster 3,AUS3,13.57,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,TAYLORCRAFT BC,TAYB,9.21,32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,TAYLORCRAFT Classic,TF22,14.13,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,TAYLORCRAFT DC,TAYD,11.84,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,TAYLORCRAFT F-19 Sportsman,TF19,10.22,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,TAYLORCRAFT F-21,TF21,10.38,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,TEAM ROCKET F-1,TRF1,8.49,88,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,TECH'AERO TR-200,TR20,12.30,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,TEMCO Buckaroo,T35,16.16,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,THORP T-18,T18,8.87,80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,TITAN T-51 Mustang,T51,12.11,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,UETZ Pelikan,PKAN,12.21,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,UTVA 66,UT66,12.69,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,VAN'S RV-3,RV3,8.88,74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,VAN'S RV-4,RV4,6.67,618,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,VAN'S RV-7,RV7,5.28,"1,856",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,VAN'S RV-8,RV8,5.69,"1,321",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,WALLERKOWSKI Hornisse,HORN,13.93,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,WAR Focke-Wulf 190,WFOC,15.16,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,WEATHERLY 201,W201,11.05,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,WHISPER Whisper,WISP,13.53,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,XTREMEAIR Sbach 300,XA41,10.94,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,XTREMEAIR XA-42,XA42,9.78,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,YAKOVLEV Yak-11,YK11,13.76,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,YAKOVLEV Yak-12,YK12,12.93,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,YAKOVLEV Yak-3,YAK3,11.67,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,YAKOVLEV Yak-50,YK50,10.70,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,YAKOVLEV Yak-54,YK54,15.16,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,YAKOVLEV Yak-55,YK55,11.41,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,YAKOVLEV Yak-9,YAK9,14.00,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,ZIVKO Edge 540,EDGE,9.94,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,ZIVKO Edge 540 T,EDGT,15.27,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Turbine & Electric,AERMACCHI SF-260T,F26T,13.70,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Turbine & Electric,AEROCOMP CA-8 Comp Air 8,CA8,14.82,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Turbine & Electric,AIR Epic Dynasty,EPIC,6.79,123,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Turbine & Electric,AIR Epic Escape,ESCA,14.00,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Turbine & Electric,AIR TRACTOR AT-302,AT3T,6.93,77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Turbine & Electric,AIR TRACTOR AT-502,AT5T,5.32,273,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Turbine & Electric,AIR TRACTOR AT-602,AT6T,5.84,136,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Turbine & Electric,AIR TRACTOR AT-802,AT8T,4.27,786,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Turbine & Electric,AYRES S-2R-G Turbo Thrush,SS2T,6.24,117,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Turbine & Electric,AYRES S-2R-T660 Turbo Thrush,A660,8.00,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Turbine & Electric,BEECH 220 Denali,BE22,14.00,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Turbine & Electric,BEECH 36 Turbine Bonanza,B36T,10.11,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Turbine & Electric,BEECH T-34C Turbo Mentor,T34T,8.78,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Turbine & Electric,BRM AERO Bristell B23 Energic,B23E,10.38,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Turbine & Electric,CESSNA 206 (turbine),C06T,8.83,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Turbine & Electric,CESSNA 207 (turbine),C07T,10.23,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Turbine & Electric,CESSNA 208 Caravan,C208,2.80,"2,134",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Turbine & Electric,CESSNA P210 (turbine),C10T,11.52,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Turbine & Electric,COMP AIR 7,CA7T,12.83,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Turbine & Electric,COMP AIR CA-9 Comp Air 9,CA9,14.00,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Turbine & Electric,DAEWOO KT-1 Woong-Bee,KT1,8.30,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Turbine & Electric,DAHER Kodiak,KODI,11.56,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Turbine & Electric,DAHER Kodiak 100,K100,5.80,279,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Turbine & Electric,DAHER Kodiak 900,K900,8.87,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Turbine & Electric,DE HAVILLAND CANADA DHC-2T Turbo Beaver,DH2T,8.17,26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Turbine & Electric,DE HAVILLAND CANADA DHC-3 Turbo Otter,DH3T,5.95,71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Turbine & Electric,DIAMOND Dart-450,DT45,11.30,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Turbine & Electric,EMBRAER EMB-312 Tucano,TUCA,7.11,48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Turbine & Electric,EMBRAER EMB-314 Super Tucano,E314,8.23,78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Turbine & Electric,EXTRA EA-400,E400,10.36,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Turbine & Electric,EXTRA EA-500,E500,10.03,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Turbine & Electric,FALCON AIR Falcon 402,F402,11.70,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Turbine & Electric,FLIGHT DESIGN F-2e,FD2E,13.17,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Turbine & Electric,GENERAL ATOMICS MQ-9 Reaper,Q9,9.15,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Turbine & Electric,GROB G-120TP,G12T,6.70,108,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Turbine & Electric,GROB G-140TP,G140,15.85,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Turbine & Electric,HALL WH-4 Harpoon,WH4,11.54,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Turbine & Electric,HINDUSTAN HTT-40,HT40,14.00,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Turbine & Electric,JMB AIRCRAFT VL-3 Evolution Turbine,VL3T,10.69,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Turbine & Electric,LANCAIR Evolution Turbine,EVOT,8.22,63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Turbine & Electric,LANCAIR PropJet 4,LNP4,7.89,141,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Turbine & Electric,LEGEND Turbine Legend,TLEG,10.82,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Turbine & Electric,MAULE M-7-420,M7T,12.31,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
